province,city,accumulated_confirmed,accumulated_suspected,accumulated_death,accumulated_recovered,time
福建,龙岩,1,0,0,0,2020/02/03
福建,龙岩,2,0,0,0,2020/02/04
福建,龙岩,2,0,0,0,2020/02/05
福建,龙岩,2,0,0,0,2020/02/06
陕西,全省,3,0,0,0,2020/01/23
陕西,全省,5,0,0,0,2020/01/24
陕西,全省,15,0,0,0,2020/01/25
陕西,全省,22,0,0,0,2020/01/26
陕西,全省,35,0,0,0,2020/01/27
陕西,全省,46,0,0,0,2020/01/28
陕西,全省,63,116,0,0,2020/01/29
陕西,全省,87,132,0,0,2020/01/30
陕西,全省,101,158,0,0,2020/01/31
陕西,全省,116,201,0,0,2020/02/01
陕西,全省,128,205,0,0,2020/02/02
陕西,全省,142,221,0,0,2020/02/03
陕西,全省,165,215,0,2,2020/02/04
陕西,全省,173,238,0,6,2020/02/05
陕西,西安,8,0,0,0,2020/01/26
陕西,西安,12,0,0,0,2020/01/27
陕西,西安,15,0,0,0,2020/01/28
陕西,西安,18,0,0,0,2020/01/29
陕西,西安,22,0,0,0,2020/01/30
陕西,西安,32,0,0,0,2020/01/31
陕西,西安,39,0,0,0,2020/02/01
陕西,西安,47,0,0,0,2020/02/02
陕西,西安,55,0,0,0,2020/02/03
陕西,西安,60,0,0,2,2020/02/04
陕西,西安,70,0,0,5,2020/02/05
陕西,西安,74,0,0,5,2020/02/06
陕西,安康,3,0,0,0,2020/01/26
陕西,安康,7,0,0,0,2020/01/27
陕西,安康,8,0,0,0,2020/01/28
陕西,安康,10,0,0,0,2020/01/29
陕西,安康,10,0,0,0,2020/01/30
陕西,安康,13,0,0,0,2020/01/31
陕西,安康,14,0,0,0,2020/02/01
陕西,安康,16,0,0,0,2020/02/02
陕西,安康,17,0,0,0,2020/02/03
陕西,安康,17,0,0,0,2020/02/04
陕西,安康,19,0,0,1,2020/02/05
陕西,安康,21,0,0,1,2020/02/06
陕西,汉中,1,0,0,0,2020/01/26
陕西,汉中,3,0,0,0,2020/01/27
陕西,汉中,4,0,0,0,2020/01/28
陕西,汉中,6,0,0,0,2020/01/29
陕西,汉中,6,0,0,0,2020/01/30
陕西,汉中,11,0,0,0,2020/01/31
陕西,汉中,13,0,0,0,2020/02/01
陕西,汉中,15,0,0,0,2020/02/02
陕西,汉中,15,0,0,0,2020/02/03
陕西,汉中,16,0,0,0,2020/02/04
陕西,汉中,19,0,0,0,2020/02/05
陕西,汉中,20,0,0,0,2020/02/06
陕西,咸阳,3,0,0,0,2020/01/26
陕西,咸阳,4,0,0,0,2020/01/27
陕西,咸阳,4,0,0,0,2020/01/28
陕西,咸阳,5,0,0,0,2020/01/29
陕西,咸阳,5,0,0,0,2020/01/30
陕西,咸阳,6,0,0,0,2020/01/31
陕西,咸阳,8,0,0,0,2020/02/01
陕西,咸阳,9,0,0,0,2020/02/02
陕西,咸阳,9,0,0,0,2020/02/03
陕西,咸阳,11,0,0,0,2020/02/04
陕西,咸阳,15,0,0,0,2020/02/05
陕西,咸阳,15,0,0,0,2020/02/06
陕西,宝鸡,3,0,0,0,2020/01/28
陕西,宝鸡,4,0,0,0,2020/01/29
陕西,宝鸡,4,0,0,0,2020/01/30
陕西,宝鸡,4,0,0,0,2020/01/31
陕西,宝鸡,6,0,0,0,2020/02/01
陕西,宝鸡,7,0,0,0,2020/02/02
陕西,宝鸡,8,0,0,0,2020/02/03
陕西,宝鸡,10,0,0,0,2020/02/04
陕西,宝鸡,10,0,0,0,2020/02/05
陕西,宝鸡,10,0,0,0,2020/02/06
陕西,渭南,1,0,0,0,2020/01/27
陕西,渭南,3,0,0,0,2020/01/28
陕西,渭南,3,0,0,0,2020/01/29
陕西,渭南,4,0,0,0,2020/01/30
陕西,渭南,5,0,0,0,2020/01/31
陕西,渭南,5,0,0,0,2020/02/01
陕西,渭南,5,0,0,0,2020/02/02
陕西,渭南,6,0,0,0,2020/02/03
陕西,渭南,6,0,0,0,2020/02/04
陕西,渭南,9,0,0,0,2020/02/05
陕西,渭南,9,0,0,0,2020/02/06
陕西,铜川,5,0,0,0,2020/01/26
陕西,铜川,5,0,0,0,2020/01/27
陕西,铜川,5,0,0,0,2020/01/28
陕西,铜川,5,0,0,0,2020/01/29
陕西,铜川,5,0,0,0,2020/01/30
陕西,铜川,5,0,0,0,2020/01/31
陕西,铜川,5,0,0,0,2020/02/01
陕西,铜川,6,0,0,0,2020/02/02
陕西,铜川,7,0,0,0,2020/02/03
陕西,铜川,7,0,0,0,2020/02/04
陕西,铜川,7,0,0,0,2020/02/05
陕西,铜川,7,0,0,1,2020/02/06
陕西,延安,1,0,0,0,2020/01/26
陕西,延安,2,0,0,0,2020/01/27
陕西,延安,2,0,0,0,2020/01/28
陕西,延安,3,0,0,0,2020/01/29
陕西,延安,3,0,0,0,2020/01/30
陕西,延安,7,0,0,0,2020/01/31
陕西,延安,7,0,0,0,2020/02/01
陕西,延安,7,0,0,0,2020/02/02
陕西,延安,7,0,0,0,2020/02/03
陕西,延安,7,0,0,0,2020/02/04
陕西,延安,7,0,0,0,2020/02/05
陕西,延安,7,0,0,0,2020/02/06
陕西,商洛,1,0,0,0,2020/01/26
陕西,商洛,1,0,0,0,2020/01/27
陕西,商洛,2,0,0,0,2020/01/28
陕西,商洛,2,0,0,0,2020/01/29
陕西,商洛,2,0,0,0,2020/01/30
陕西,商洛,2,0,0,0,2020/01/31
陕西,商洛,2,0,0,0,2020/02/01
陕西,商洛,2,0,0,0,2020/02/02
陕西,商洛,2,0,0,0,2020/02/03
陕西,商洛,5,0,0,0,2020/02/04
陕西,商洛,6,0,0,0,2020/02/05
陕西,商洛,6,0,0,0,2020/02/06
陕西,榆林,1,0,0,0,2020/01/30
陕西,榆林,1,0,0,0,2020/01/31
陕西,榆林,1,0,0,0,2020/02/01
陕西,榆林,1,0,0,0,2020/02/02
陕西,榆林,1,0,0,0,2020/02/03
陕西,榆林,1,0,0,0,2020/02/04
陕西,榆林,1,0,0,0,2020/02/05
陕西,榆林,2,0,0,0,2020/02/06
广西,全省,5,3,0,0,2020/01/22
广西,全省,13,2,0,0,2020/01/23
广西,全省,23,6,0,0,2020/01/24
广西,全省,33,21,0,0,2020/01/25
广西,全省,46,40,0,0,2020/01/26
广西,全省,51,11,0,0,2020/01/27
广西,全省,58,118,0,2,2020/01/28
广西,全省,78,155,0,2,2020/01/29
广西,全省,87,256,0,2,2020/01/30
广西,全省,100,288,0,2,2020/01/31
广西,全省,111,319,0,2,2020/02/01
广西,全省,127,330,0,2,2020/02/02
广西,全省,139,364,0,7,2020/02/03
广西,全省,150,396,0,10,2020/02/04
广西,全省,168,391,0,14,2020/02/05
广西,北海,9,0,0,0,2020/01/26
广西,北海,9,0,0,0,2020/01/27
广西,北海,11,0,0,0,2020/01/28
广西,北海,13,0,0,0,2020/01/29
广西,北海,15,0,0,0,2020/01/30
广西,北海,17,0,0,0,2020/01/31
广西,北海,23,0,0,0,2020/02/01
广西,北海,23,0,0,0,2020/02/02
广西,北海,26,0,0,0,2020/02/03
广西,北海,27,0,0,2,2020/02/04
广西,北海,29,0,0,2,2020/02/05
广西,北海,31,0,0,2,2020/02/06
广西,南宁,1,0,0,0,2020/01/26
广西,南宁,5,0,0,0,2020/01/27
广西,南宁,5,0,0,0,2020/01/28
广西,南宁,7,0,0,0,2020/01/29
广西,南宁,15,0,0,0,2020/01/30
广西,南宁,16,0,0,0,2020/01/31
广西,南宁,16,0,0,0,2020/02/01
广西,南宁,16,0,0,0,2020/02/02
广西,南宁,22,0,0,0,2020/02/03
广西,南宁,27,0,0,0,2020/02/04
广西,南宁,28,0,0,0,2020/02/05
广西,南宁,30,0,0,0,2020/02/06
广西,桂林,11,0,0,0,2020/01/26
广西,桂林,14,0,0,0,2020/01/27
广西,桂林,15,0,0,0,2020/01/28
广西,桂林,16,0,0,0,2020/01/29
广西,桂林,18,0,0,0,2020/01/30
广西,桂林,18,0,0,0,2020/01/31
广西,桂林,21,0,0,0,2020/02/01
广西,桂林,23,0,0,0,2020/02/02
广西,桂林,24,0,0,4,2020/02/03
广西,桂林,24,0,0,4,2020/02/04
广西,桂林,26,0,0,5,2020/02/05
广西,桂林,27,0,0,5,2020/02/06
广西,柳州,5,0,0,0,2020/01/26
广西,柳州,6,0,0,0,2020/01/27
广西,柳州,6,0,0,0,2020/01/28
广西,柳州,6,0,0,0,2020/01/29
广西,柳州,10,0,0,0,2020/01/30
广西,柳州,11,0,0,0,2020/01/31
广西,柳州,12,0,0,0,2020/02/01
广西,柳州,12,0,0,0,2020/02/02
广西,柳州,14,0,0,0,2020/02/03
广西,柳州,15,0,0,1,2020/02/04
广西,柳州,17,0,0,3,2020/02/05
广西,柳州,20,0,0,3,2020/02/06
广西,防城港,2,0,0,0,2020/01/26
广西,防城港,3,0,0,0,2020/01/27
广西,防城港,3,0,0,1,2020/01/28
广西,防城港,5,0,0,1,2020/01/29
广西,防城港,5,0,0,1,2020/01/30
广西,防城港,7,0,0,1,2020/01/31
广西,防城港,8,0,0,1,2020/02/01
广西,防城港,8,0,0,1,2020/02/02
广西,防城港,9,0,0,1,2020/02/03
广西,防城港,11,0,0,1,2020/02/04
广西,防城港,13,0,0,1,2020/02/05
广西,防城港,15,0,0,1,2020/02/06
广西,河池,3,0,0,0,2020/01/26
广西,河池,3,0,0,0,2020/01/27
广西,河池,3,0,0,0,2020/01/28
广西,河池,3,0,0,0,2020/01/29
广西,河池,5,0,0,0,2020/01/30
广西,河池,6,0,0,0,2020/01/31
广西,河池,6,0,0,0,2020/02/01
广西,河池,6,0,0,0,2020/02/02
广西,河池,6,0,0,0,2020/02/03
广西,河池,8,0,0,0,2020/02/04
广西,河池,9,0,0,0,2020/02/05
广西,河池,11,0,0,0,2020/02/06
广西,玉林,1,0,0,0,2020/01/26
广西,玉林,2,0,0,0,2020/01/27
广西,玉林,2,0,0,0,2020/01/28
广西,玉林,2,0,0,0,2020/01/29
广西,玉林,2,0,0,0,2020/01/30
广西,玉林,4,0,0,0,2020/01/31
广西,玉林,5,0,0,0,2020/02/01
广西,玉林,7,0,0,0,2020/02/02
广西,玉林,8,0,0,0,2020/02/03
广西,玉林,8,0,0,0,2020/02/04
广西,玉林,8,0,0,1,2020/02/05
广西,玉林,8,0,0,1,2020/02/06
广西,贵港,4,0,0,0,2020/02/02
广西,贵港,5,0,0,0,2020/02/03
广西,贵港,5,0,0,0,2020/02/04
广西,贵港,5,0,0,0,2020/02/05
广西,贵港,7,0,0,0,2020/02/06
广西,钦州,1,0,0,0,2020/01/30
广西,钦州,1,0,0,0,2020/01/31
广西,钦州,1,0,0,0,2020/02/01
广西,钦州,2,0,0,0,2020/02/02
广西,钦州,2,0,0,0,2020/02/03
广西,钦州,3,0,0,0,2020/02/04
广西,钦州,4,0,0,0,2020/02/05
广西,钦州,7,0,0,0,2020/02/06
广西,梧州,2,0,0,0,2020/01/26
广西,梧州,2,0,0,0,2020/01/27
广西,梧州,4,0,0,1,2020/01/28
广西,梧州,4,0,0,1,2020/01/29
广西,梧州,4,0,0,1,2020/01/30
广西,梧州,4,0,0,1,2020/01/31
广西,梧州,5,0,0,1,2020/02/01
广西,梧州,5,0,0,1,2020/02/02
广西,梧州,5,0,0,2,2020/02/03
广西,梧州,5,0,0,2,2020/02/04
广西,梧州,5,0,0,2,2020/02/05
广西,梧州,5,0,0,2,2020/02/06
广西,贺州,1,0,0,0,2020/01/30
广西,贺州,1,0,0,0,2020/01/31
广西,贺州,1,0,0,0,2020/02/01
广西,贺州,3,0,0,0,2020/02/02
广西,贺州,4,0,0,0,2020/02/03
广西,贺州,4,0,0,0,2020/02/04
广西,贺州,4,0,0,0,2020/02/05
广西,贺州,4,0,0,0,2020/02/06
广西,百色,2,0,0,0,2020/01/26
广西,百色,2,0,0,0,2020/01/27
广西,百色,2,0,0,0,2020/01/28
广西,百色,2,0,0,0,2020/01/29
广西,百色,2,0,0,0,2020/01/30
广西,百色,2,0,0,0,2020/01/31
广西,百色,2,0,0,0,2020/02/01
广西,百色,2,0,0,0,2020/02/02
广西,百色,2,0,0,0,2020/02/03
广西,百色,2,0,0,0,2020/02/04
广西,百色,2,0,0,0,2020/02/05
广西,百色,2,0,0,0,2020/02/06
广西,来宾,1,0,0,0,2020/02/06
河北,全省,1,0,0,0,2020/01/22
河北,全省,2,0,1,0,2020/01/23
河北,全省,8,0,1,0,2020/01/24
河北,全省,13,5,1,0,2020/01/25
河北,全省,18,13,1,0,2020/01/26
河北,全省,33,20,1,0,2020/01/27
河北,全省,48,56,1,0,2020/01/28
河北,全省,65,68,1,0,2020/01/29
河北,全省,82,78,1,0,2020/01/30
河北,全省,96,88,1,0,2020/01/31
河北,全省,104,104,1,0,2020/02/01
河北,全省,113,108,1,6,2020/02/02
河北,全省,126,93,1,3,2020/02/03
河北,全省,135,117,1,4,2020/02/04
河北,全省,157,133,1,6,2020/02/05
河北,石家庄,5,0,0,0,2020/01/26
河北,石家庄,7,0,0,0,2020/01/27
河北,石家庄,9,0,0,0,2020/01/28
河北,石家庄,10,0,0,0,2020/01/29
河北,石家庄,11,0,0,0,2020/01/30
河北,石家庄,11,0,0,0,2020/01/31
河北,石家庄,12,0,0,0,2020/02/01
河北,石家庄,13,0,0,0,2020/02/02
河北,石家庄,16,0,0,0,2020/02/03
河北,石家庄,21,0,0,1,2020/02/04
河北,石家庄,21,0,0,1,2020/02/05
河北,石家庄,24,0,0,2,2020/02/06
河北,沧州,2,0,1,0,2020/01/26
河北,沧州,2,0,1,0,2020/01/27
河北,沧州,5,0,1,0,2020/01/28
河北,沧州,8,0,1,0,2020/01/29
河北,沧州,12,0,1,0,2020/01/30
河北,沧州,18,0,1,0,2020/01/31
河北,沧州,19,0,1,0,2020/02/01
河北,沧州,19,1,1,0,2020/02/02
河北,沧州,19,0,1,0,2020/02/03
河北,沧州,20,0,1,0,2020/02/04
河北,沧州,20,0,1,0,2020/02/05
河北,沧州,21,0,1,0,2020/02/06
河北,邢台,1,0,0,0,2020/01/27
河北,邢台,2,0,0,0,2020/01/28
河北,邢台,3,0,0,0,2020/01/29
河北,邢台,5,0,0,0,2020/01/30
河北,邢台,7,0,0,0,2020/01/31
河北,邢台,10,0,0,0,2020/02/01
河北,邢台,10,0,0,0,2020/02/02
河北,邢台,14,0,0,0,2020/02/03
河北,邢台,16,0,0,0,2020/02/04
河北,邢台,16,0,0,0,2020/02/05
河北,邢台,19,0,0,0,2020/02/06
河北,邯郸,2,0,0,0,2020/01/26
河北,邯郸,2,0,0,0,2020/01/27
河北,邯郸,4,0,0,0,2020/01/28
河北,邯郸,4,0,0,0,2020/01/29
河北,邯郸,6,0,0,0,2020/01/30
河北,邯郸,7,0,0,0,2020/01/31
河北,邯郸,10,0,0,0,2020/02/01
河北,邯郸,11,0,0,0,2020/02/02
河北,邯郸,11,0,0,0,2020/02/03
河北,邯郸,14,0,0,0,2020/02/04
河北,邯郸,14,0,0,0,2020/02/05
河北,邯郸,18,0,0,2,2020/02/06
河北,唐山,1,0,0,0,2020/01/28
河北,唐山,3,0,0,0,2020/01/29
河北,唐山,3,0,0,0,2020/01/30
河北,唐山,7,0,0,0,2020/01/31
河北,唐山,8,0,0,0,2020/02/01
河北,唐山,11,0,0,0,2020/02/02
河北,唐山,11,0,0,0,2020/02/03
河北,唐山,11,0,0,0,2020/02/04
河北,唐山,12,0,0,0,2020/02/05
河北,唐山,17,0,0,0,2020/02/06
河北,保定,3,0,0,0,2020/01/26
河北,保定,3,0,0,0,2020/01/27
河北,保定,3,0,0,0,2020/01/28
河北,保定,6,0,0,0,2020/01/29
河北,保定,7,0,0,0,2020/01/30
河北,保定,11,0,0,0,2020/01/31
河北,保定,11,0,0,0,2020/02/01
河北,保定,13,0,0,2,2020/02/02
河北,保定,13,0,0,2,2020/02/03
河北,保定,13,0,0,2,2020/02/04
河北,保定,17,0,0,4,2020/02/05
河北,保定,17,0,0,4,2020/02/06
河北,廊坊,2,0,0,0,2020/01/27
河北,廊坊,6,0,0,0,2020/01/28
河北,廊坊,9,0,0,0,2020/01/29
河北,廊坊,9,0,0,0,2020/01/30
河北,廊坊,9,0,0,0,2020/01/31
河北,廊坊,11,0,0,0,2020/02/01
河北,廊坊,11,0,0,1,2020/02/02
河北,廊坊,12,0,0,1,2020/02/03
河北,廊坊,12,0,0,1,2020/02/04
河北,廊坊,13,0,0,1,2020/02/05
河北,廊坊,14,0,0,1,2020/02/06
河北,张家口,1,0,0,0,2020/01/29
河北,张家口,6,0,0,0,2020/01/30
河北,张家口,6,0,0,0,2020/01/31
河北,张家口,8,0,0,0,2020/02/01
河北,张家口,9,0,0,0,2020/02/02
河北,张家口,9,0,0,0,2020/02/03
河北,张家口,9,0,0,0,2020/02/04
河北,张家口,10,0,0,0,2020/02/05
河北,张家口,12,0,0,0,2020/02/06
河北,衡水,2,0,0,0,2020/01/28
河北,衡水,3,0,0,0,2020/01/29
河北,衡水,4,0,0,0,2020/01/30
河北,衡水,4,0,0,0,2020/01/31
河北,衡水,4,0,0,0,2020/02/01
河北,衡水,4,0,0,0,2020/02/02
河北,衡水,4,0,0,0,2020/02/03
河北,衡水,5,0,0,0,2020/02/04
河北,衡水,5,0,0,0,2020/02/05
河北,衡水,7,0,0,0,2020/02/06
河北,承德,1,0,0,0,2020/01/26
河北,承德,1,0,0,0,2020/01/27
河北,承德,1,0,0,0,2020/01/28
河北,承德,1,0,0,0,2020/01/29
河北,承德,2,0,0,0,2020/01/30
河北,承德,2,0,0,0,2020/01/31
河北,承德,2,0,0,0,2020/02/01
河北,承德,2,0,0,0,2020/02/02
河北,承德,2,0,0,0,2020/02/03
河北,承德,3,0,0,0,2020/02/04
河北,承德,4,0,0,0,2020/02/05
河北,承德,5,0,0,0,2020/02/06
河北,秦皇岛,1,0,0,0,2020/02/01
河北,秦皇岛,1,0,0,0,2020/02/02
河北,秦皇岛,2,0,0,0,2020/02/03
河北,秦皇岛,2,0,0,0,2020/02/04
河北,秦皇岛,3,0,0,0,2020/02/05
河北,秦皇岛,3,0,0,0,2020/02/06
云南,全省,1,0,0,0,2020/01/21
云南,全省,1,0,0,0,2020/01/22
云南,全省,2,1,0,0,2020/01/23
云南,全省,5,4,0,0,2020/01/24
云南,全省,11,29,0,0,2020/01/25
云南,全省,21,75,0,0,2020/01/26
云南,全省,32,104,0,0,2020/01/27
云南,全省,51,163,0,0,2020/01/28
云南,全省,70,191,0,0,2020/01/29
云南,全省,80,236,0,0,2020/01/30
云南,全省,91,228,0,2,2020/01/31
云南,全省,99,261,0,2,2020/02/01
云南,全省,109,252,0,3,2020/02/02
云南,全省,117,225,0,5,2020/02/03
云南,全省,122,172,0,5,2020/02/04
云南,全省,128,149,0,5,2020/02/05
云南,昆明,4,0,0,0,2020/01/26
云南,昆明,7,0,0,0,2020/01/27
云南,昆明,12,0,0,0,2020/01/28
云南,昆明,15,0,0,0,2020/01/29
云南,昆明,21,0,0,0,2020/01/30
云南,昆明,25,0,0,0,2020/01/31
云南,昆明,30,0,0,0,2020/02/01
云南,昆明,31,0,0,0,2020/02/02
云南,昆明,32,0,0,0,2020/02/03
云南,昆明,34,0,0,0,2020/02/04
云南,昆明,35,0,0,0,2020/02/05
云南,昆明,37,0,0,0,2020/02/06
云南,西双版纳,1,0,0,0,2020/01/26
云南,西双版纳,1,0,0,0,2020/01/27
云南,西双版纳,6,0,0,0,2020/01/28
云南,西双版纳,10,0,0,0,2020/01/29
云南,西双版纳,10,0,0,0,2020/01/30
云南,西双版纳,12,0,0,0,2020/01/31
云南,西双版纳,12,0,0,0,2020/02/01
云南,西双版纳,12,0,0,0,2020/02/02
云南,西双版纳,13,0,0,1,2020/02/03
云南,西双版纳,13,0,0,1,2020/02/04
云南,西双版纳,15,0,0,1,2020/02/05
云南,西双版纳,15,0,0,1,2020/02/06
云南,玉溪,1,0,0,0,2020/01/26
云南,玉溪,1,0,0,0,2020/01/27
云南,玉溪,5,0,0,0,2020/01/28
云南,玉溪,5,0,0,0,2020/01/29
云南,玉溪,6,0,0,0,2020/01/30
云南,玉溪,6,0,0,0,2020/01/31
云南,玉溪,7,0,0,0,2020/02/01
云南,玉溪,11,0,0,0,2020/02/02
云南,玉溪,12,0,0,1,2020/02/03
云南,玉溪,12,0,0,1,2020/02/04
云南,玉溪,12,0,0,1,2020/02/05
云南,玉溪,13,0,0,1,2020/02/06
云南,曲靖,1,0,0,0,2020/01/26
云南,曲靖,2,0,0,0,2020/01/27
云南,曲靖,2,0,0,0,2020/01/28
云南,曲靖,5,0,0,0,2020/01/29
云南,曲靖,5,0,0,0,2020/01/30
云南,曲靖,5,0,0,0,2020/01/31
云南,曲靖,5,0,0,0,2020/02/01
云南,曲靖,5,0,0,1,2020/02/02
云南,曲靖,6,0,0,1,2020/02/03
云南,曲靖,9,0,0,1,2020/02/04
云南,曲靖,10,0,0,1,2020/02/05
云南,曲靖,10,0,0,1,2020/02/06
云南,昭通,1,0,0,0,2020/01/26
云南,昭通,1,0,0,0,2020/01/27
云南,昭通,2,0,0,0,2020/01/28
云南,昭通,2,0,0,0,2020/01/29
云南,昭通,4,0,0,0,2020/01/30
云南,昭通,6,0,0,0,2020/01/31
云南,昭通,6,0,0,0,2020/02/01
云南,昭通,8,0,0,0,2020/02/02
云南,昭通,8,0,0,0,2020/02/03
云南,昭通,9,0,0,0,2020/02/04
云南,昭通,10,0,0,0,2020/02/05
云南,昭通,10,0,0,1,2020/02/06
云南,大理,1,0,0,0,2020/01/26
云南,大理,2,0,0,0,2020/01/27
云南,大理,3,0,0,0,2020/01/28
云南,大理,3,0,0,0,2020/01/29
云南,大理,4,0,0,0,2020/01/30
云南,大理,6,0,0,0,2020/01/31
云南,大理,6,0,0,1,2020/02/01
云南,大理,7,0,0,1,2020/02/02
云南,大理,7,0,0,1,2020/02/03
云南,大理,7,0,0,1,2020/02/04
云南,大理,7,0,0,1,2020/02/05
云南,大理,10,0,0,1,2020/02/06
云南,保山,2,0,0,0,2020/01/26
云南,保山,3,0,0,0,2020/01/27
云南,保山,4,0,0,0,2020/01/28
云南,保山,4,0,0,0,2020/01/29
云南,保山,5,0,0,0,2020/01/30
云南,保山,6,0,0,0,2020/01/31
云南,保山,8,0,0,0,2020/02/01
云南,保山,8,0,0,0,2020/02/02
云南,保山,8,0,0,0,2020/02/03
云南,保山,8,0,0,0,2020/02/04
云南,保山,8,0,0,0,2020/02/05
云南,保山,8,0,0,0,2020/02/06
云南,丽江,2,0,0,0,2020/01/26
云南,丽江,5,0,0,0,2020/01/27
云南,丽江,6,0,0,0,2020/01/28
云南,丽江,6,0,0,0,2020/01/29
云南,丽江,6,0,0,0,2020/01/30
云南,丽江,6,0,0,0,2020/01/31
云南,丽江,6,0,0,0,2020/02/01
云南,丽江,7,0,0,0,2020/02/02
云南,丽江,7,0,0,0,2020/02/03
云南,丽江,7,0,0,0,2020/02/04
云南,丽江,7,0,0,0,2020/02/05
云南,丽江,7,0,0,0,2020/02/06
云南,德宏,2,0,0,0,2020/01/26
云南,德宏,2,0,0,0,2020/01/27
云南,德宏,2,0,0,0,2020/01/28
云南,德宏,2,0,0,0,2020/01/29
云南,德宏,2,0,0,0,2020/01/30
云南,德宏,3,0,0,0,2020/01/31
云南,德宏,3,0,0,0,2020/02/01
云南,德宏,4,0,0,0,2020/02/02
云南,德宏,4,0,0,0,2020/02/03
云南,德宏,5,0,0,0,2020/02/04
云南,德宏,5,0,0,0,2020/02/05
云南,德宏,5,0,0,0,2020/02/06
云南,红河,1,0,0,0,2020/01/26
云南,红河,2,0,0,0,2020/01/27
云南,红河,2,0,0,0,2020/01/28
云南,红河,2,0,0,0,2020/01/29
云南,红河,4,0,0,0,2020/01/30
云南,红河,4,0,0,1,2020/01/31
云南,红河,5,0,0,1,2020/02/01
云南,红河,5,0,0,1,2020/02/02
云南,红河,5,0,0,1,2020/02/03
云南,红河,5,0,0,1,2020/02/04
云南,红河,5,0,0,1,2020/02/05
云南,红河,5,0,0,1,2020/02/06
云南,普洱,1,0,0,0,2020/01/29
云南,普洱,3,0,0,0,2020/01/30
云南,普洱,4,0,0,0,2020/01/31
云南,普洱,4,0,0,0,2020/02/01
云南,普洱,4,0,0,0,2020/02/02
云南,普洱,4,0,0,0,2020/02/03
云南,普洱,4,0,0,0,2020/02/04
云南,普洱,4,0,0,0,2020/02/05
云南,普洱,4,0,0,0,2020/02/06
云南,楚雄,2,0,0,0,2020/02/02
云南,楚雄,2,0,0,0,2020/02/03
云南,楚雄,4,0,0,0,2020/02/04
云南,楚雄,4,0,0,0,2020/02/05
云南,楚雄,4,0,0,0,2020/02/06
云南,临沧,1,0,0,0,2020/02/01
云南,临沧,1,0,0,0,2020/02/02
云南,临沧,1,0,0,0,2020/02/03
云南,临沧,1,0,0,0,2020/02/04
云南,临沧,1,0,0,0,2020/02/05
云南,临沧,1,0,0,0,2020/02/06
云南,文山,1,0,0,0,2020/02/04
云南,文山,1,0,0,0,2020/02/05
云南,文山,1,0,0,0,2020/02/06
海南,全省,4,0,0,0,2020/01/22
海南,全省,5,0,0,0,2020/01/23
海南,全省,10,0,0,0,2020/01/24
海南,全省,20,1,0,0,2020/01/25
海南,全省,27,0,0,0,2020/01/26
海南,全省,38,21,1,0,2020/01/27
海南,全省,43,48,1,0,2020/01/28
海南,全省,46,66,1,0,2020/01/29
海南,全省,49,73,1,1,2020/01/30
海南,全省,57,95,1,1,2020/01/31
海南,全省,63,101,1,1,2020/02/01
海南,全省,70,113,1,4,2020/02/02
海南,全省,79,109,1,4,2020/02/03
海南,全省,89,118,1,5,2020/02/04
海南,全省,100,132,1,5,2020/02/05
海南,三亚,8,0,0,0,2020/01/26
海南,三亚,11,0,0,0,2020/01/27
海南,三亚,14,0,0,0,2020/01/28
海南,三亚,14,0,0,0,2020/01/29
海南,三亚,14,0,0,1,2020/01/30
海南,三亚,14,0,0,1,2020/01/31
海南,三亚,16,0,0,1,2020/02/01
海南,三亚,17,0,0,4,2020/02/02
海南,三亚,18,0,0,4,2020/02/03
海南,三亚,18,0,0,5,2020/02/04
海南,三亚,30,0,0,5,2020/02/05
海南,三亚,30,0,0,5,2020/02/06
海南,海口,3,0,0,0,2020/01/26
海南,海口,6,0,0,0,2020/01/27
海南,海口,7,0,0,0,2020/01/28
海南,海口,9,0,0,0,2020/01/29
海南,海口,9,0,1,0,2020/01/30
海南,海口,9,0,1,0,2020/01/31
海南,海口,11,0,1,0,2020/02/01
海南,海口,11,0,1,0,2020/02/02
海南,海口,13,0,1,0,2020/02/03
海南,海口,14,0,0,0,2020/02/04
海南,海口,16,0,0,0,2020/02/05
海南,海口,18,0,0,0,2020/02/06
海南,万宁,5,0,0,0,2020/01/26
海南,万宁,7,0,0,0,2020/01/27
海南,万宁,7,0,0,0,2020/01/28
海南,万宁,8,0,0,0,2020/01/29
海南,万宁,8,0,0,0,2020/01/30
海南,万宁,8,0,0,0,2020/01/31
海南,万宁,8,0,0,0,2020/02/01
海南,万宁,8,0,0,0,2020/02/02
海南,万宁,9,0,0,0,2020/02/03
海南,万宁,11,0,0,0,2020/02/04
海南,万宁,11,0,0,0,2020/02/05
海南,万宁,11,0,0,0,2020/02/06
海南,儋州,3,0,0,0,2020/01/26
海南,儋州,5,0,0,0,2020/01/27
海南,儋州,5,0,0,0,2020/01/28
海南,儋州,5,0,0,0,2020/01/29
海南,儋州,5,0,0,0,2020/01/30
海南,儋州,5,0,0,0,2020/01/31
海南,儋州,6,0,0,0,2020/02/01
海南,儋州,6,0,0,0,2020/02/02
海南,儋州,7,0,0,0,2020/02/03
海南,儋州,8,0,0,0,2020/02/04
海南,儋州,10,0,0,0,2020/02/05
海南,儋州,10,0,0,0,2020/02/06
海南,澄迈,1,0,0,0,2020/01/26
海南,澄迈,2,0,0,0,2020/01/27
